id,date,label,pct_change,predicted_label,expert_id
nifty_1855,2019-06-05,Rise,0.0065,Rise,nifty
nifty_1856,2019-06-06,Rise,0.01,Rise,nifty
nifty_1857,2019-06-10,Neutral,-0.0002,Neutral,nifty
nifty_1858,2019-06-11,Neutral,-0.0018,Neutral,nifty
nifty_1859,2019-06-12,Neutral,0.0041,Rise,nifty
nifty_1860,2019-06-13,Neutral,-0.0011,Rise,nifty
nifty_1861,2019-06-17,Rise,0.0105,Rise,nifty
nifty_1862,2019-06-18,Neutral,0.0023,Neutral,nifty
nifty_1863,2019-06-19,Rise,0.0096,Rise,nifty
nifty_1864,2019-06-20,Fall,-0.0063,Neutral,nifty
nifty_1865,2019-06-24,Fall,-0.0098,Rise,nifty
nifty_1866,2019-06-25,Neutral,-0.001,Rise,nifty
nifty_1867,2019-06-26,Neutral,0.0035,Neutral,nifty
nifty_1868,2019-06-27,Rise,0.0051,Rise,nifty
nifty_1869,2019-07-01,Neutral,0.0026,Rise,nifty
nifty_1870,2019-07-02,Rise,0.008,Rise,nifty
nifty_1871,2019-07-08,Neutral,0.0012,Rise,nifty
nifty_1872,2019-07-09,Neutral,0.0048,Neutral,nifty
nifty_1873,2019-07-10,Neutral,0.0023,Rise,nifty
nifty_1874,2019-07-11,Neutral,0.0045,Rise,nifty
nifty_1875,2019-07-15,Neutral,-0.0032,Rise,nifty
nifty_1876,2019-07-16,Fall,-0.0068,Rise,nifty
nifty_1877,2019-07-17,Neutral,0.0037,Rise,nifty
nifty_1878,2019-07-18,Fall,-0.0056,Rise,nifty
nifty_1879,2019-07-22,Rise,0.0072,Neutral,nifty
nifty_1880,2019-07-23,Neutral,0.0047,Neutral,nifty
nifty_1881,2019-07-24,Neutral,-0.0048,Neutral,nifty
nifty_1882,2019-07-25,Rise,0.0067,Neutral,nifty
nifty_1883,2019-07-29,Neutral,-0.0025,Neutral,nifty
nifty_1884,2019-07-30,Fall,-0.0109,Neutral,nifty
nifty_1885,2019-07-31,Fall,-0.0087,Rise,nifty
nifty_1886,2019-08-01,Fall,-0.0075,Rise,nifty
nifty_1887,2019-08-05,Rise,0.014,Rise,nifty
nifty_1888,2019-08-06,Neutral,0.0006,Rise,nifty
nifty_1889,2019-08-07,Rise,0.0196,Neutral,nifty
nifty_1890,2019-08-08,Fall,-0.0068,Rise,nifty
nifty_1891,2019-08-12,Rise,0.0156,Rise,nifty
nifty_1892,2019-08-13,Fall,-0.0296,Rise,nifty
nifty_1893,2019-08-14,Neutral,0.0026,Neutral,nifty
nifty_1894,2019-08-15,Rise,0.0148,Rise,nifty
nifty_1895,2019-08-19,Fall,-0.0077,Neutral,nifty
nifty_1896,2019-08-20,Rise,0.0081,Rise,nifty
nifty_1897,2019-08-21,Neutral,-0.0003,Rise,nifty
nifty_1898,2019-08-22,Fall,-0.0257,Neutral,nifty
nifty_1899,2019-08-26,Neutral,-0.0039,Neutral,nifty
nifty_1900,2019-08-27,Rise,0.007,Rise,nifty
nifty_1901,2019-08-28,Rise,0.0128,Rise,nifty
nifty_1902,2019-08-29,Neutral,-0.0004,Rise,nifty
nifty_1903,2019-09-03,Rise,0.0114,Rise,nifty
nifty_1904,2019-09-04,Rise,0.0129,Rise,nifty
nifty_1905,2019-09-05,Neutral,0.0008,Rise,nifty
nifty_1906,2019-09-09,Neutral,-0.0002,Neutral,nifty
nifty_1907,2019-09-10,Rise,0.0071,Rise,nifty
nifty_1908,2019-09-11,Neutral,0.0035,Neutral,nifty
nifty_1909,2019-09-12,Neutral,-0.0007,Neutral,nifty
nifty_1910,2019-09-16,Neutral,0.0025,Rise,nifty
nifty_1911,2019-09-17,Neutral,0.0006,Neutral,nifty
nifty_1912,2019-09-18,Neutral,-0.0001,Rise,nifty
nifty_1913,2019-09-19,Fall,-0.0093,Neutral,nifty
nifty_1914,2019-09-23,Fall,-0.0078,Rise,nifty
nifty_1915,2019-09-24,Rise,0.0059,Rise,nifty
nifty_1916,2019-09-25,Neutral,-0.0021,Rise,nifty
nifty_1917,2019-09-26,Fall,-0.0054,Neutral,nifty
nifty_1918,2019-09-30,Fall,-0.0119,Neutral,nifty
nifty_1919,2019-10-01,Fall,-0.0177,Rise,nifty
nifty_1920,2019-10-02,Rise,0.0082,Rise,nifty
nifty_1921,2019-10-03,Rise,0.0135,Neutral,nifty
nifty_1922,2019-10-07,Fall,-0.0155,Neutral,nifty
nifty_1923,2019-10-08,Rise,0.0095,Rise,nifty
nifty_1924,2019-10-09,Rise,0.0068,Rise,nifty
nifty_1925,2019-10-10,Rise,0.0104,Rise,nifty
nifty_1926,2019-10-14,Rise,0.0099,Neutral,nifty
nifty_1927,2019-10-15,Neutral,-0.0016,Rise,nifty
nifty_1928,2019-10-16,Neutral,0.0029,Neutral,nifty
nifty_1929,2019-10-17,Neutral,-0.0044,Neutral,nifty
nifty_1930,2019-10-21,Neutral,-0.0033,Rise,nifty
nifty_1931,2019-10-22,Neutral,0.0029,Rise,nifty
nifty_1932,2019-10-23,Neutral,0.0016,Rise,nifty
nifty_1933,2019-10-24,Neutral,0.0041,Neutral,nifty
nifty_1934,2019-10-28,Neutral,-0.0003,Neutral,nifty
nifty_1935,2019-10-29,Neutral,0.0031,Neutral,nifty
nifty_1936,2019-10-30,Neutral,-0.0027,Neutral,nifty
nifty_1937,2019-10-31,Rise,0.0093,Neutral,nifty
nifty_1938,2019-11-04,Neutral,-0.0011,Neutral,nifty
nifty_1939,2019-11-05,Neutral,0.0002,Rise,nifty
nifty_1940,2019-11-06,Neutral,0.0035,Rise,nifty
nifty_1941,2019-11-07,Neutral,0.0025,Rise,nifty
nifty_1942,2019-11-11,Neutral,0.0021,Rise,nifty
nifty_1943,2019-11-12,Neutral,0.0003,Rise,nifty
nifty_1944,2019-11-13,Neutral,0.0015,Rise,nifty
nifty_1945,2019-11-14,Rise,0.0072,Rise,nifty
nifty_1946,2019-11-18,Neutral,-0.0003,Neutral,nifty
nifty_1947,2019-11-19,Neutral,-0.0037,Neutral,nifty
nifty_1948,2019-11-20,Neutral,-0.0016,Neutral,nifty
nifty_1949,2019-11-21,Neutral,0.0022,Neutral,nifty
nifty_1950,2019-11-25,Neutral,0.0023,Neutral,nifty
nifty_1951,2019-11-26,Neutral,0.0045,Neutral,nifty
nifty_1952,2019-12-02,Fall,-0.0067,Neutral,nifty
nifty_1953,2019-12-03,Rise,0.0062,Rise,nifty
nifty_1954,2019-12-04,Neutral,0.0018,Neutral,nifty
nifty_1955,2019-12-05,Rise,0.0091,Rise,nifty
nifty_1956,2019-12-09,Neutral,-0.0011,Rise,nifty
nifty_1957,2019-12-10,Neutral,0.0028,Neutral,nifty
nifty_1958,2019-12-11,Rise,0.0086,Neutral,nifty
nifty_1959,2019-12-12,Neutral,0.0006,Rise,nifty
nifty_1960,2019-12-16,Neutral,0.0002,Rise,nifty
nifty_1961,2019-12-17,Neutral,0.0001,Rise,nifty
nifty_1962,2019-12-18,Neutral,0.0041,Rise,nifty
nifty_1963,2019-12-19,Neutral,-0.0005,Rise,nifty
nifty_1964,2019-12-23,Neutral,0.0,Rise,nifty
nifty_1965,2019-12-26,Neutral,-0.0002,Neutral,nifty
nifty_1966,2019-12-30,Neutral,0.0024,Neutral,nifty
nifty_1967,2020-01-02,Fall,-0.0076,Rise,nifty
nifty_1968,2020-01-06,Neutral,-0.0028,Neutral,nifty
nifty_1969,2020-01-07,Rise,0.0053,Neutral,nifty
nifty_1970,2020-01-08,Rise,0.0068,Rise,nifty
nifty_1971,2020-01-09,Neutral,-0.0029,Rise,nifty
nifty_1972,2020-01-13,Neutral,-0.0015,Neutral,nifty
nifty_1973,2020-01-14,Neutral,0.0023,Rise,nifty
nifty_1974,2020-01-15,Rise,0.0083,Neutral,nifty
nifty_1975,2020-01-16,Neutral,0.0031,Neutral,nifty
nifty_1976,2020-01-21,Neutral,0.0001,Neutral,nifty
nifty_1977,2020-01-22,Neutral,0.0011,Rise,nifty
nifty_1978,2020-01-23,Fall,-0.0089,Neutral,nifty
nifty_1979,2020-01-27,Rise,0.0105,Rise,nifty
nifty_1980,2020-01-28,Neutral,-0.0008,Neutral,nifty
nifty_1981,2020-01-29,Neutral,0.0032,Neutral,nifty
nifty_1982,2020-01-30,Fall,-0.0182,Neutral,nifty
nifty_1983,2020-02-03,Rise,0.0152,Rise,nifty
nifty_1984,2020-02-04,Rise,0.0115,Neutral,nifty
nifty_1985,2020-02-05,Neutral,0.0034,Neutral,nifty
nifty_1986,2020-02-06,Fall,-0.0053,Rise,nifty
nifty_1987,2020-02-10,Neutral,0.0017,Rise,nifty
nifty_1988,2020-02-11,Rise,0.0064,Neutral,nifty
nifty_1989,2020-02-12,Neutral,-0.0011,Neutral,nifty
nifty_1990,2020-02-13,Neutral,0.0016,Rise,nifty
nifty_1991,2020-02-18,Neutral,0.0048,Rise,nifty
nifty_1992,2020-02-19,Neutral,-0.0041,Neutral,nifty
nifty_1993,2020-02-20,Fall,-0.0103,Rise,nifty
nifty_1994,2020-02-24,Fall,-0.0303,Rise,nifty
nifty_1995,2020-02-25,Neutral,-0.0037,Neutral,nifty
nifty_1996,2020-02-26,Fall,-0.0449,Neutral,nifty
nifty_1997,2020-02-27,Neutral,-0.0042,Neutral,nifty
nifty_1998,2020-03-02,Fall,-0.0286,Neutral,nifty
nifty_1999,2020-03-03,Rise,0.042,Rise,nifty
nifty_2000,2020-03-04,Fall,-0.0332,Rise,nifty
nifty_2001,2020-03-05,Fall,-0.0165,Neutral,nifty
nifty_2002,2020-03-09,Rise,0.0517,Neutral,nifty
nifty_2003,2020-03-10,Fall,-0.0487,Neutral,nifty
nifty_2004,2020-03-11,Fall,-0.0957,Rise,nifty
nifty_2005,2020-03-12,Rise,0.0855,Neutral,nifty
nifty_2006,2020-03-16,Rise,0.054,Neutral,nifty
nifty_2007,2020-03-17,Fall,-0.0506,Rise,nifty
nifty_2008,2020-03-18,Neutral,0.0021,Neutral,nifty
nifty_2009,2020-03-19,Fall,-0.0487,Neutral,nifty
nifty_2010,2020-03-23,Rise,0.0906,Rise,nifty
nifty_2011,2020-03-24,Rise,0.015,Neutral,nifty
nifty_2012,2020-03-25,Rise,0.0584,Neutral,nifty
nifty_2013,2020-03-26,Fall,-0.0298,Neutral,nifty
nifty_2014,2020-03-30,Fall,-0.0149,Neutral,nifty
nifty_2015,2020-03-31,Fall,-0.045,Rise,nifty
nifty_2016,2020-04-01,Rise,0.0231,Rise,nifty
nifty_2017,2020-04-02,Fall,-0.0145,Neutral,nifty
nifty_2018,2020-04-06,Neutral,0.001,Neutral,nifty
nifty_2019,2020-04-07,Rise,0.0336,Rise,nifty
nifty_2020,2020-04-08,Rise,0.0152,Rise,nifty
nifty_2021,2020-04-13,Rise,0.0295,Neutral,nifty
nifty_2022,2020-04-14,Fall,-0.0212,Neutral,nifty
nifty_2023,2020-04-15,Neutral,0.0048,Rise,nifty
nifty_2024,2020-04-16,Rise,0.027,Rise,nifty
nifty_2025,2020-04-20,Fall,-0.0304,Neutral,nifty
nifty_2026,2020-04-21,Rise,0.0222,Neutral,nifty
nifty_2027,2020-04-22,Neutral,-0.0001,Rise,nifty
nifty_2028,2020-04-23,Rise,0.0139,Neutral,nifty
nifty_2029,2020-04-27,Neutral,-0.0046,Rise,nifty
nifty_2030,2020-04-28,Rise,0.0262,Rise,nifty
nifty_2031,2020-04-29,Fall,-0.0093,Neutral,nifty
nifty_2032,2020-04-30,Fall,-0.0265,Rise,nifty
nifty_2033,2020-05-04,Rise,0.0092,Neutral,nifty
nifty_2034,2020-05-05,Fall,-0.0068,Rise,nifty
nifty_2035,2020-05-06,Rise,0.0121,Rise,nifty
nifty_2036,2020-05-07,Rise,0.0165,Rise,nifty
nifty_2037,2020-05-11,Fall,-0.0199,Rise,nifty
nifty_2038,2020-05-12,Fall,-0.0177,Neutral,nifty
nifty_2039,2020-05-13,Rise,0.012,Rise,nifty
nifty_2040,2020-05-14,Neutral,0.0046,Neutral,nifty
nifty_2041,2020-05-18,Fall,-0.0103,Neutral,nifty
nifty_2042,2020-05-19,Rise,0.017,Rise,nifty
nifty_2043,2020-05-20,Fall,-0.0069,Neutral,nifty
nifty_2044,2020-05-21,Neutral,0.0019,Rise,nifty
nifty_2045,2020-05-26,Rise,0.0149,Neutral,nifty
nifty_2046,2020-05-27,Neutral,-0.0018,Neutral,nifty
nifty_2047,2020-05-28,Neutral,0.0045,Neutral,nifty
nifty_2048,2020-06-01,Rise,0.0083,Rise,nifty
nifty_2049,2020-06-02,Rise,0.0133,Neutral,nifty
nifty_2050,2020-06-03,Neutral,-0.0026,Neutral,nifty
nifty_2051,2020-06-04,Rise,0.0256,Neutral,nifty
nifty_2052,2020-06-08,Fall,-0.0075,Neutral,nifty
nifty_2053,2020-06-09,Fall,-0.0056,Neutral,nifty
nifty_2054,2020-06-10,Fall,-0.0576,Neutral,nifty
nifty_2055,2020-06-11,Rise,0.012,Neutral,nifty
nifty_2056,2020-06-15,Rise,0.0192,Neutral,nifty
nifty_2057,2020-06-16,Neutral,-0.0042,Rise,nifty
nifty_2058,2020-06-17,Neutral,0.0004,Neutral,nifty
nifty_2059,2020-06-18,Fall,-0.0101,Neutral,nifty
nifty_2060,2020-06-22,Neutral,0.0046,Rise,nifty
nifty_2061,2020-06-23,Fall,-0.0255,Rise,nifty
nifty_2062,2020-06-24,Rise,0.0107,Neutral,nifty
nifty_2063,2020-06-25,Fall,-0.0238,Neutral,nifty
nifty_2064,2020-06-29,Rise,0.0128,Neutral,nifty
nifty_2065,2020-06-30,Rise,0.007,Neutral,nifty
nifty_2066,2020-07-01,Rise,0.0055,Neutral,nifty
nifty_2067,2020-07-06,Fall,-0.0103,Rise,nifty
nifty_2068,2020-07-07,Rise,0.0076,Neutral,nifty
nifty_2069,2020-07-08,Fall,-0.0057,Rise,nifty
nifty_2070,2020-07-09,Rise,0.0102,Neutral,nifty
nifty_2071,2020-07-13,Rise,0.013,Neutral,nifty
nifty_2072,2020-07-14,Rise,0.0092,Neutral,nifty
nifty_2073,2020-07-15,Neutral,-0.0033,Rise,nifty
nifty_2074,2020-07-16,Neutral,0.0029,Neutral,nifty
nifty_2075,2020-07-20,Neutral,0.0021,Neutral,nifty
nifty_2076,2020-07-21,Rise,0.0057,Neutral,nifty
nifty_2077,2020-07-22,Fall,-0.0119,Rise,nifty
nifty_2078,2020-07-23,Fall,-0.0064,Neutral,nifty
nifty_2079,2020-07-27,Fall,-0.0063,Neutral,nifty
nifty_2080,2020-07-28,Rise,0.0123,Neutral,nifty
nifty_2081,2020-07-29,Neutral,-0.0036,Neutral,nifty
nifty_2082,2020-07-30,Rise,0.0079,Neutral,nifty
nifty_2083,2020-08-03,Neutral,0.0039,Rise,nifty
nifty_2084,2020-08-04,Rise,0.0062,Rise,nifty
nifty_2085,2020-08-05,Rise,0.0067,Rise,nifty
nifty_2086,2020-08-06,Neutral,0.0007,Rise,nifty
nifty_2087,2020-08-10,Fall,-0.0083,Rise,nifty
nifty_2088,2020-08-11,Rise,0.0139,Rise,nifty
nifty_2089,2020-08-12,Neutral,-0.0018,Neutral,nifty
nifty_2090,2020-08-13,Neutral,0.0,Neutral,nifty
nifty_2091,2020-08-17,Neutral,0.0022,Rise,nifty
nifty_2092,2020-08-18,Neutral,-0.0042,Rise,nifty
nifty_2093,2020-08-19,Neutral,0.0031,Rise,nifty
nifty_2094,2020-08-20,Neutral,0.0035,Neutral,nifty
nifty_2095,2020-08-24,Neutral,0.0035,Rise,nifty
nifty_2096,2020-08-25,Rise,0.01,Rise,nifty
nifty_2097,2020-08-26,Neutral,0.0022,Neutral,nifty
nifty_2098,2020-08-27,Rise,0.0065,Rise,nifty
nifty_2099,2020-08-31,Rise,0.0094,Neutral,nifty
nifty_2100,2020-09-01,Rise,0.0145,Rise,nifty
nifty_2101,2020-09-02,Fall,-0.0344,Neutral,nifty
nifty_2102,2020-09-03,Fall,-0.0082,Rise,nifty
nifty_2103,2020-09-08,Rise,0.0197,Rise,nifty
nifty_2104,2020-09-09,Fall,-0.0174,Neutral,nifty
nifty_2105,2020-09-10,Neutral,0.0005,Neutral,nifty
nifty_2106,2020-09-14,Rise,0.0051,Rise,nifty
nifty_2107,2020-09-15,Neutral,-0.004,Neutral,nifty
nifty_2108,2020-09-16,Fall,-0.0088,Neutral,nifty
nifty_2109,2020-09-17,Fall,-0.0155,Neutral,nifty
nifty_2110,2020-09-21,Rise,0.0102,Rise,nifty
